Substrate_ACC,Substrate_GN,Cortex_1,Cortex_2,Cortex_3,PDGFRA_4,PDGFRA_5,PDGFRA_6,PDGFRA_7,NTRK_8,NTRK_9,NTRK_10
Q8BYR5,Cadps2,2569417.417,2462676.553,2265700.939,1250827.107,1241389.39,1161729.331,1262192.502,885272.8733,838604.251,1132161.341
Q08331,Calb2,1240063.758,1244939.19,1916301.251,3187729.264,2090248.78,1600074.576,2162823.973,791216.0599,1533070.091,1938912.458
P70160,Calca,29754.68604,29036.3179,53066.33195,46741.56811,25896.23054,18915.34148,19870.9678,12318.40639,16344.49633,18812.69451
E9QA15,Cald1,737784.0911,759729.5269,705288.8057,1026372.74,1256445.037,1108905.598,918802.8866,1240937.607,1161490.85,1004057.844
E9QA16,Cald1,716347.9544,729578.3834,685033.176,1055053.591,1274777.543,1135521.164,925330.6677,1265960.822,1161327.999,1017413.807
O35887,Calu,920412.2463,982539.2894,975359.6,1906683.131,1874963.729,2139872.216,1746248.456,2359733.412,2253023.011,1914114.534
Q91YS8,Camk1,1218462.841,1069887.435,1188923.859,846532.0008,898450.6294,861958.0705,958998.2756,878638.2174,989060.6048,885628.0882
D3Z368,Camk1,633305.7835,509677.8143,585181.9603,395600.8839,444270.0971,393807.9439,474892.4475,411702.0172,469196.644,413656.5438
Q8BW96-2,Camk1d,1401963.518,1252036.544,1312111.826,882440.7207,862167.2647,891772.9001,1018081.744,777384.7282,747747.0788,859792.1796
P11798,Camk2a,86983952.63,74098560.76,79991260.84,33932219.65,26694848.85,32708319.77,45171306.79,30138958.39,24005506.1,36774783.02
Q5SVI1,Camk2b,72409720.56,67250356.59,67871023.52,34822255.66,33387485.62,34128878.76,42048752.48,31451516.68,29059314,36530025.43
Q5SVJ0,Camk2b,72451969.88,67853913.03,68567724.7,35047794.53,33723187.13,34420684.85,42409693.51,30961433.5,27992875.61,36538212.24
Q6PHZ2,Camk2d,72748713.99,63912124.66,71057030.98,34167753.35,32820437.55,34267464.51,43110648.2,30881708.67,30109474.85,36451707.49
F6ZIE1,Camk2d,11039524.36,9779158.763,9836821.771,5425118.587,4897635.93,5378212.053,6172040.471,4886261.561,4757088.925,5863224.826
F7A856,Camk2d,556914.0861,507617.4795,763769.9432,390803.0651,478630.9416,348072.4011,397790.689,334329.5442,388459.5016,392697.8446
Q923T9,Camk2g,10227002.12,9606457.22,9537337.539,5093321.583,5242189.498,5026695.824,6077018.303,4431815.368,4330092.874,5104202.035
Q3U2J5,Camkmt,117948.1536,127478.9951,128950.4416,121678.928,115587.107,121213.1918,115020.9982,118211.9566,116997.041,113534.0219
P49070,Camlg,874073.0242,838879.6692,852582.2367,833156.2024,839189.2259,947246.7447,889829.8132,885598.68,864544.9181,829467.5954
E9Q5B0,Camsap3,661698.993,654633.537,674809.0254,401973.3877,430528.1256,401556.4911,443348.5233,316797.408,320561.5102,375481.1593
A2A891,Camta1,148988.8689,138877.3296,140581.5285,86729.89117,101608.9108,77392.6616,90679.17993,71652.60943,77427.13522,82342.57871
Q6ZQ38,Cand1,12750308.08,12179707.58,12662758.73,9829617.937,10318328.18,9593927.089,10401606.72,8710548.343,9506145.088,9448010.102
Q8VCF1,Cant1,131936.4167,132879.8906,134801.0464,166579.4413,166611.893,179995.298,168146.1655,158254.6193,160951.8281,154708.7877
P40124,Cap1,13497017.39,13639203.56,12663473.93,11251656.27,11194258.29,11897979.95,11918856.55,10127835.3,9944306.846,10385634.91
P24452,Capg,540830.3257,544431.066,708974.8017,1283416.745,1119607.205,1587743.035,1129100.651,1474041.394,1240977.473,1215389.172
O35350,Capn1,318640.7532,318245.6028,301141.603,392829.2218,311947.1976,347647.7063,334490.0694,250947.2157,226635.7915,278239.5963
Q9ESK3,Capn10,65397.16674,56749.78152,55994.90414,47482.96282,46746.65362,51426.1286,52172.70031,39977.77543,40402.40745,41506.36565
Q9JLG8,Capn15,30544.60162,33722.29615,30210.29889,30105.6505,28609.76837,27019.37317,24523.4731,29310.51666,27011.17959,26888.96812
Q9JLG8-2,Capn15,52401.20201,48725.32303,52670.97422,41203.75441,43355.91985,37252.55198,39711.0713,36029.78885,39096.94946,33274.45574
O08529,Capn2,1127856.917,1175030.256,1162735.242,1325128.341,1183357.928,1310084.258,1152673.836,1067263.858,1079369.942,1260486.722
Q9R1S8,Capn7,391441.2131,385413.0444,388671.2136,380404.0988,379162.6281,387487.9151,385745.3657,379928.3796,395756.1705,389391.6983
O88456,Capns1,2104415.587,2114447.212,2196818.934,2496051.723,2129019.083,2354868.729,2191570.05,2031964.445,2011659.24,2290998.17
P47753,Capza1,3645739.966,3639203.558,3722764.369,3964326.726,3902095.906,3960729.76,3888122.432,3826847.061,3701277.835,3834572.136
Q5RKN9,Capza1,3738223.492,3682179.709,3771699.726,3931668.705,3863147.889,3919144.855,3871622.177,3816073.551,3684758.776,3842644.447
P47754,Capza2,3743923.023,3635747.9,3630163.995,3073504.744,2912454.004,3044108.559,3230935.432,3037091.781,2846262.897,3200109.214
P47757,Capzb,7803010.362,7718823.994,7816825.852,6830833.369,6415733.84,6870208.337,6993874.306,7054598.133,6421713.768,6951636.928
P47757-2,Capzb,6313171.133,6249478.723,6307343.76,5532342.038,5130355.383,5520901.985,5627291.377,5665942.99,5162077.771,5576941.028
Q8K2J1,Car12,9942.953238,11890.88564,11517.50211,10197.44701,11792.04627,8911.894576,8823.086016,8716.383359,8975.728085,8985.616991
E9PWH2,Card6,36031.50504,32195.06785,31603.36103,33779.94428,35532.07757,42187.23664,33751.65644,35896.31741,35231.84336,35928.46946
Q9CR86,Carhsp1,528247.5944,555127.5105,494765.5046,668655.547,643309.7479,708896.7843,592742.3676,456431.5553,477822.9562,445397.4782
Q9CZ42,Carkd,905190.9655,873449.0924,915512.3576,736198.01,774331.3458,752838.6014,798517.086,733312.9885,794222.4432,718459.5312
Q9WVG6,Carm1,728388.0211,713754.9762,732622.244,674054.3534,708304.7878,718649.8929,782726.7064,639478.1439,684908.105,648215.378
Q9ER72,Cars,1977242.924,1941474.03,1960642.517,1966592.823,1924545.248,2040950.482,1931151.356,2458192.271,2447882.774,2153151.237
G3X975,Cars2,128658.4997,135763.2228,124781.0027,91671.81595,91201.7085,85035.56418,91685.32755,77554.52073,80580.12001,87445.2822
P56388-2,Cartpt,193927.4252,160856.0783,190628.1741,106487.9397,188305.5615,109228.4581,161544.8321,86042.71522,100464.3662,101586.4687
Q8K3W3,Casc3,47116.88667,50963.47914,51376.55768,59465.41097,58889.84358,59144.15958,57368.39111,68810.65661,73014.22155,50574.67026
Q6P2L7,Casc4,438658.3586,475641.423,482329.4535,658286.6564,688150.6676,736143.9561,653617.3357,639987.5436,682054.9193,587706.7161
A3KGI3,Casc5,73884.70692,74074.91548,73722.7554,104544.5298,110394.3939,115664.6884,101950.7347,139052.6134,144019.6533,91323.97842
Q7TN73,Casd1,152905.6257,177229.2461,159160.7882,130932.6999,144452.8823,133444.9503,150076.2766,116324.5217,121722.9452,117250.0425
O70589,Cask,2147259.608,2065589.169,2084263.471,1583739.432,1740774.423,1626709.026,1688558.763,1560291.068,1599426.147,1623506.477
B1AUH5,Cask,918303.8517,884389.4246,878018.1549,697032.431,794869.2485,697899.675,714004.5696,664410.3239,672949.5543,708427.7674
F6ZQR2,Cask,829658.2205,801008.4168,816086.9685,608949.3516,694483.0395,625642.2791,665183.8337,607493.7242,629424.3791,622612.4676
Q6P9K8,Caskin1,2755573.734,2661733.048,2765001.153,1591024.19,1844986.267,1490224.483,1758817.451,1262625.135,1345933.714,1592755.061
Q8VHK1,Caskin2,90729.84409,94159.07596,95091.18491,91244.89487,96729.82455,93841.89392,85396.01475,97366.38621,96464.80701,92356.20918
P29594,Casp2,19365.40119,20279.00045,18609.4426,23787.11164,26298.19097,23058.89471,23293.48002,27910.5662,27083.91417,22709.03795
P70343,Casp4,65715.20011,69675.30141,71216.76805,76808.75276,68202.13851,73901.68137,73568.28261,63531.74211,62233.32854,76770.67359
O08738,Casp6,41121.08907,47116.64448,44598.6288,58586.77196,60674.36986,57477.2576,45350.95899,57823.69494,49413.68616,57282.6415
P51125,Cast,277785.5767,292578.7822,267801.4458,360796.5258,284464.5537,267697.7131,224805.333,276338.6895,260557.3065,266109.3232
P51125-3,Cast,278214.5538,296396.0462,270607.589,359618.6582,284489.4689,267395.8576,223659.4502,274139.5864,257870.3958,266979.5691
Q9CWL2,Casz1,48629.36664,63997.90906,47093.43686,57096.86122,44308.86836,55540.00127,38937.67927,57671.24942,45560.89888,55932.66516
P49817,Cav1,207899.541,250355.291,206192.6145,234721.6216,255663.3006,220653.7286,175519.2452,203315.1851,200464.679,167524.0812
Q9WVC3,Cav2,23964.06585,26862.02156,19867.96977,17185.66839,18776.98168,17566.41678,17794.15672,20409.93601,16135.35959,18559.5431
O70374,Cbfa2t2,183772.0203,181717.1097,182412.8407,168067.7857,175126.9545,168493.604,180152.7095,146328.3686,168178.75,147309.4495
O54972,Cbfa2t3,153194.2699,137969.2244,159530.9783,130186.8302,143262.9103,121590.2758,149358.6508,112583.8983,119026.8304,123863.2658
Q08024,Cbfb,349621.5814,395658.4908,390526.136,916095.9527,922998.3616,933408.9738,764177.7001,952597.1675,895526.8093,781598.7843
P22682,Cbl,405904.4794,398954.464,412044.4288,434593.9059,434269.0586,457298.2815,438124.2997,466483.4298,466934.8874,423727.2716
Q3TTA7,Cblb,82615.9606,81461.28679,79932.39132,74392.60123,72388.54503,80172.29644,79458.88103,76096.49026,78423.51736,72442.1277
Q9JIY2,Cbll1,95867.40861,103099.6158,94225.09163,122345.486,123550.4905,126451.3014,114658.0772,139392.7981,123288.6218,111188.1074
Q9R171,Cbln1,330090.5686,432712.9254,440727.1057,490017.4169,407840.8483,275704.8221,397353.8547,207121.1866,226951.1141,255107.0365
Q9JHG0,Cbln3,46748.87679,46791.44794,48546.02629,73979.57717,56691.90048,40201.10475,43087.27079,50457.76453,39691.62848,44507.66899
P48758,Cbr1,6318249.964,6214952.077,6437690.22,5219919.115,5269782.381,5008514.68,5212313.895,4647530.409,4740448.871,4931308.893
P08074,Cbr2,172428.5182,157423.9014,159600.9988,126321.1289,117050.0154,120842.8361,127727.4496,133520.5317,139342.8633,120169.2978
Q91VT4,Cbr4,407241.0776,412091.2615,389247.7736,336646.828,278823.4246,306399.4039,330381.8756,332751.3014,314297.7317,328694.1452
Q8VEH6,Cbwd1,158974.6469,151400.3895,148521.3832,166139.0296,158538.0101,176086.9706,160023.8806,153161.3496,152606.8618,155555.6457
O55187,Cbx4,191268.3107,216921.6289,206779.9911,287067.6998,282341.8012,272524.8322,247410.1047,295252.9264,270860.5215,251673.0892
Q9DBY5,Cbx6,130606.4878,127087.7012,139303.9316,111432.5108,105323.997,106895.1401,122060.341,133513.1745,144083.8009,112375.2965
Q9QXV1,Cbx8,91591.55202,95570.67845,88974.82435,125345.2857,135265.8889,134345.3397,123340.2245,124842.1854,141154.9433,112762.1881
Q9D1C2,Cby1,119374.3163,129664.2891,130021.586,126123.9399,126809.8189,136189.515,145134.0004,169312.5831,159161.0855,146407.0925
Q8K1A6,Cc2d1a,462079.2871,436493.8131,484754.4374,336557.1235,349581.8814,308011.1974,362634.2253,317745.9633,323609.4793,342623.4007
E9PX94,Cc2d1a,366591.1204,341767.5149,383948.9512,263514.225,275203.8879,242401.7603,286258.4678,250404.0435,258324.5626,269473.7479
Q8BRN9,Cc2d1b,194090.7937,199173.8815,198156.3405,260353.1873,251791.7692,263547.9787,232823.711,208682.9394,206310.6129,197482.9914
Q8CFW7,Cc2d2a,27764.75019,28411.32505,27690.1326,23879.20578,25667.34622,22575.48844,25227.14245,24616.91932,23643.43076,25006.23078
Q8VDP4,Ccar2,1813158.359,1767648.476,1850318.195,1692746.692,1734566.878,1682835.91,1666881.633,1886693.068,1955545.016,1614051.486
Q8BTY1,Ccbl1,447099.6478,440375.9916,409831.7478,363683.7743,363583.2118,339609.8269,358435.1619,358554.2002,389625.403,354734.0848
Q71RI9,Ccbl2,605608.8676,654711.0427,565783.9164,599666.455,591032.5254,604490.5489,552987.6866,494313.9081,487058.3934,580649.1863
Q9DA08,Ccdc101,150957.6629,137122.7774,151732.9142,160618.9028,154664.7041,157938.1573,150378.3605,168781.2296,186754.0917,149806.867
Q3TMW1,Ccdc102a,99506.58583,103105.838,102779.4293,118865.2304,124980.8724,111671.1498,118764.2199,130582.2079,130393.0351,127622.3223
Q3ULM0,Ccdc106,100154.7266,97558.46232,91433.50196,66676.58188,68494.29894,63703.11951,69609.56656,77886.60989,77851.96405,67400.5274
Q810S1,Ccdc109b,37693.02029,35056.02134,33936.49267,32190.9031,31895.22588,33560.10754,32020.97421,33476.65813,26318.60531,29959.28301
Q8VE99,Ccdc115,270789.373,267621.417,289372.2331,320265.9044,320993.088,305379.7097,295612.3985,279256.0057,279730.6025,250695.2534
A2AEV7,Ccdc120,81085.61599,76380.69515,77058.29598,62410.23937,61353.97083,57827.16417,62432.38312,65640.6717,60237.79847,62815.78524
Q9D8X2,Ccdc124,518000.244,558878.3904,543373.478,607265.8234,630207.1781,608358.709,562276.9003,605195.1428,604172.3393,567911.0202
Q8BIS8,Ccdc126,28304.33992,23181.81679,26353.23118,27898.88101,28336.91242,26683.94754,27553.16864,33971.97971,39867.69547,34819.29127
Q9D516,Ccdc130,45454.16752,48094.81716,44411.20155,49154.08658,48328.30792,46021.32509,46442.17103,46775.02647,51555.35701,41705.11752
Q8C7V8,Ccdc134,140990.1517,142946.4511,134180.1015,172137.8265,154454.7634,176070.7633,165540.6092,195035.414,193505.1733,196490.8167
E9Q8Q6,Ccdc141,735930.923,748279.6279,709848.4404,733942.9745,722250.8341,748864.3717,701989.1122,774102.8805,769801.7463,790588.8518
Q8CAI1,Ccdc142,36439.83198,39304.29694,40047.19236,28685.36958,26114.05476,26241.0298,29123.20957,27318.57287,27380.54535,25608.3927
F6V035,Ccdc149,180077.5533,162585.6027,171224.3382,131975.6221,140888.5375,131120.9367,140955.742,127728.4381,137454.8036,127468.5777
Q8C9M2,Ccdc15,106385.2937,131733.6619,97862.05779,115199.5579,135277.6863,136310.9056,116038.254,146523.2239,161173.0178,118081.8371
Q3UYG1,Ccdc160,41242.32145,36977.45521,37919.8546,27348.87096,37983.22897,22571.86882,27187.91761,26878.60156,28582.86531,28082.82787
Q9D162,Ccdc167,125286.6507,109688.3824,125865.7517,121323.2693,125297.5277,116728.6329,123362.1748,108435.2941,125787.7876,110216.1357
E9Q1U1,Ccdc171,36162.10354,36918.53278,39844.24928,40750.10089,36414.4395,38216.5246,39493.26948,42693.57226,34800.91194,35920.44505
Q3U155,Ccdc174,153070.454,154427.774,152678.3718,181903.3265,193027.6424,184477.1947,169928.1508,208422.7635,199488.9392,163560.2869
Q640L5,Ccdc18,10537.93086,9891.510236,8978.351392,11150.15569,10616.82087,10310.11878,11736.22469,10687.06545,11215.15706,11753.02535
Q80ZU5,Ccdc181,52611.45496,55549.10683,55313.72097,56576.04886,52272.64437,51177.90828,46593.06233,41899.68637,39450.12694,44944.23878
Q8BMK5,Ccdc184,44096.27632,47274.51549,53008.29031,26254.46721,52926.67575,28508.91123,35087.02506,28463.63046,48953.97142,25061.00223
Q8C9S4,Ccdc186,276265.3119,267063.0903,273105.482,289111.9475,280448.0092,291551.6675,275289.4171,282626.6228,277138.6649,256555.4301
Q9JIG7,Ccdc22,950050.8591,946063.4175,928738.7492,927672.0896,919460.7028,970998.163,947439.659,968822.4622,984830.5739,929618.7579
Q78PG9,Ccdc25,600778.1435,619671.5009,650381.0258,841918.8137,808993.5664,846875.2926,821031.6973,897503.1526,856151.6704,782023.322
Q3UFK1,Ccdc28a,163455.3096,141774.5863,179646.4234,83978.28283,95142.24185,80082.35461,86906.47459,69542.00277,62004.71767,82854.28895
Q8CEG5,Ccdc28b,14688.22196,14597.35904,15921.59563,14000.91269,11327.04662,12077.1375,14702.47006,14117.64994,15427.83403,13939.29498
Q8BS39,Ccdc32,21281.6908,22886.94348,20140.82527,19017.79125,18296.30611,17989.30438,17214.61427,13548.95814,14623.65063,18555.86673
Q9D5Y1,Ccdc39,23830.57448,24025.09486,22588.85109,25686.0612,34894.77583,26078.06284,27100.88979,21358.05396,20570.08946,23061.51118
Q9CR29,Ccdc43,124613.7173,126499.1734,117505.9982,124175.8869,122072.9601,124155.4085,113350.2787,115453.8307,107857.9561,107574.8362
Q810U5,Ccdc50,227200.3017,221835.2725,245828.3144,313047.2063,336395.1166,310171.3473,301213.0482,257089.8106,280459.3006,258067.2582
Q3URS9,Ccdc51,342321.477,334557.1494,330451.2273,275433.4426,264914.1107,267037.3289,279017.5747,253585.9993,252398.1899,257794.3039
Q9CR27,Ccdc53,271692.0813,255519.2017,267964.081,321166.026,336305.1411,360957.2043,291414.692,341923.9645,315430.9298,289121.3359
Q8R3Q6,Ccdc58,415505.2518,404310.9637,397247.5732,382926.1445,366399.0125,368538.568,354103.5819,415533.4104,360214.5973,382091.0383
Q8R2N0,Ccdc59,52390.56754,54410.06394,55890.98689,63673.79524,57918.18517,52965.35191,47570.20593,58206.16159,59778.25728,53601.2635
D3YZP9,Ccdc6,995870.0213,1085993.901,1087048.021,1098884.675,1067483.841,1026169.725,1003123.704,1376269.768,1280109.607,1223624.235
Q3UJV1,Ccdc61,99207.03851,104750.4993,93694.84137,102040.208,116679.9897,117729.7351,119842.4092,137679.6128,124106.6227,108179.09
Q8VEG0,Ccdc71,34248.00381,34624.0733,34693.46849,32452.2202,33291.52694,31957.35858,28281.65079,32189.1777,34671.70082,29578.53633
Q9CZH8,Ccdc77,114865.5209,140052.5557,125972.2831,176748.586,172123.785,117849.3449,102280.9386,176439.2851,133461.6448,177436.6542
D3YZV8,Ccdc8,49232.70515,35855.90873,39334.4661,40814.64173,44321.35072,45454.95583,35384.38711,51607.38199,53387.50218,64008.24075
Q8R2G6,Ccdc80,59467.38832,65786.66757,61820.28927,68166.43036,64735.75475,67314.90364,66625.22169,53656.75463,49334.09848,45899.49238
Q4VA36,Ccdc84,36335.90482,35224.39267,36106.73151,37808.24507,37663.26947,39993.63861,38463.52939,37525.45096,40745.45269,36625.98702
Q5SP85,Ccdc85a,137536.3563,133038.4325,133336.5549,82012.90657,90598.35115,79198.01178,97708.75712,75506.57813,79917.33659,83653.23257
E0CX32,Ccdc85a,135879.4587,132823.4458,132256.8038,81876.724,91587.89451,79441.96043,97394.1151,76201.859,80716.4443,83127.99067
Q6PDY0,Ccdc85b,45384.75223,50485.73456,49380.81435,40022.22012,33672.60609,34558.04047,33138.39147,37710.68707,31617.44921,38308.13306
E9Q6B2,Ccdc85c,51279.27019,55692.00942,52337.08468,46671.47252,54659.6062,45892.34731,43759.90156,45771.67377,44721.02149,47945.47836
Q5SNZ0,Ccdc88a,826554.2307,843975.5953,834504.9485,911761.5222,912117.7395,927896.484,871112.2953,1087933.82,1138244.117,934057.1325
Q4QRL3,Ccdc88b,67751.85787,68326.21996,63820.53651,78353.98621,80111.4432,90287.63896,75170.58222,89617.04468,76333.08958,84619.00304
Q6VGS5,Ccdc88c,159676.0745,156529.8518,151589.3684,149145.3696,161010.4587,140635.0054,143678.627,182297.3533,179326.9406,159662.8682
Q8VC31,Ccdc9,207847.7192,219430.6069,212242.496,204629.6076,221645.2359,204767.7652,188122.6794,220393.5581,220047.2275,181545.4239
D3YW42,Ccdc9,212862.7226,222649.1207,215645.1562,204638.8091,204998.176,203228.7693,186933.2579,217627.1879,216540.7793,175595.5184
Q8C3X2,Ccdc90b,591523.5695,591180.026,596598.6033,665062.7086,645462.5846,642756.048,643041.7259,733425.1458,731622.7994,692306.5195
Q7TQK5,Ccdc93,1175732.608,1144762.305,1202085.496,1206143.149,1160827.627,1281278.549,1217242.135,1300426.092,1336243.423,1219938.549
Q9DBT3,Ccdc97,127302.7649,118185.4955,117660.8053,127873.8213,135296.2683,123959.9757,119682.3171,117851.8267,116461.727,107043.7299
A2AMS7,Ccl27a,70568.37055,60797.69892,74934.81044,49148.19754,49000.373,47371.44904,52998.2688,51148.53944,47434.21036,49253.05163
P51943,Ccna2,35719.75622,35076.53581,37102.90878,42104.52767,40597.90147,47158.48669,45867.39278,50072.84945,55702.28126,39869.6039
P30276,Ccnb2,13889.73385,14004.50405,13255.03192,16956.63367,18481.64065,21387.68172,17524.42035,19560.99695,19921.85268,16013.03829
Q62447,Ccnc,58859.67658,71931.45763,54842.07352,81578.17258,65947.54849,94769.56177,72531.84687,82167.18014,81823.84888,76191.29272
P30282,Ccnd3,31576.99406,27652.64242,30793.0656,35515.38529,41530.18372,36789.2056,40533.6884,36848.35277,37210.3027,33382.33224
Q3TVC7,Ccndbp1,28509.81874,30996.83447,31248.47491,30774.65138,28510.46594,42053.15624,48642.50248,28993.4939,35312.4357,29325.72334
Q61457,Ccne1,77969.99283,74350.27356,83196.26127,64494.32847,71135.64874,66717.80689,66171.81666,63477.53727,61056.61449,50216.82416
Q61458,Ccnh,259108.007,244592.1085,261666.739,261006.2053,281790.727,286718.8389,264082.0597,287836.7545,310808.7664,262274.3667
O88874,Ccnk,104268.6426,112975.2266,111023.8024,139637.3763,136638.8468,133874.0071,129508.8495,146184.6876,149113.7812,117830.4567
